		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110100000  241  237  263  255  257  229  228  236  5.319670 0.722927 SUCCESS 106
110100010  225  276  250  241  270  242  233  256 10.019197 0.263681 SUCCESS 107
110100100  265  225  241  220  256  225  258  237  9.080774 0.335528 SUCCESS 108
110101000  248  255  223  245  260  256  223  265  7.860613 0.447203 SUCCESS 109
110101010  256  241  264  240  220  265  241  230  7.583111 0.475214 SUCCESS 110
110101100  264  247  224  243  278  216  255  254 12.556962 0.128030 SUCCESS 111
110110000  235  236  228  235  250  252  258  257  4.013716 0.855884 SUCCESS 112
110110010  255  229  246  221  294  266  232  240 17.011822 0.029986 SUCCESS 113
110110100  224  254  252  223  246  218  220  240  9.726866 0.284722 SUCCESS 114
110111000  223  248  255  260  231  240  252  240  4.659808 0.793240 SUCCESS 115
110111010  246  271  257  243  247  228  239  219  7.704915 0.462813 SUCCESS 116
110111100  251  202  251  230  236  242  251  243  9.268247 0.320175 SUCCESS 117
111000000  237  232  260  244  239  258  263  260  5.409699 0.713023 SUCCESS 118
111000010  291  247  270  231  222  209  252  228 21.575775 0.005765 FAILURE 119
111000100  216  224  241  241  242  239  217  251  8.597794 0.377352 SUCCESS 120
111000110  202  254  238  240  217  241  256  222 13.992135 0.081971 SUCCESS 121
111001000  233  256  241  247  197  262  242  247 12.014669 0.150551 SUCCESS 122
111001010  269  212  249  234  241  224  223  245 11.180044 0.191705 SUCCESS 123
111001100  226  221  244  269  233  256  257  216 11.454369 0.177259 SUCCESS 124
111010000  241  237  237  277  248  237  232  254  6.365068 0.606410 SUCCESS 125
111010010  262  244  254  231  230  235  244  249  3.795527 0.875084 SUCCESS 126
111010100  255  247  216  254  248  249  237  281 10.440745 0.235443 SUCCESS 127
111010110  242  245  217  244  270  253  259  257  7.949583 0.438410 SUCCESS 128
111011000  238  240  243  252  260  242  256  250  2.329639 0.969202 SUCCESS 129
111011010  243  249  242  253  224  218  218  245  7.961234 0.437266 SUCCESS 130
111011100  236  250  251  232  262  232  259  241  4.204366 0.838230 SUCCESS 131
111100000  247  256  228  246  241  264  239  242  3.594286 0.891750 SUCCESS 132
111100010  227  245  223  243  238  260  216  257  8.421972 0.393372 SUCCESS 133
111100100  235  255  236  251  232  250  232  253  3.059406 0.930574 SUCCESS 134
111100110  223  232  274  263  255  276  232  228 14.334246 0.073459 SUCCESS 135
111101000  267  262  224  250  239  231  233  236  7.077888 0.528253 SUCCESS 136
111101010  253  232  233  253  243  247  245  265  3.704439 0.882757 SUCCESS 137
111101100  242  238  257  239  262  241  272  248  5.742278 0.676075 SUCCESS 138
111101110  232  243  270  218  245  202  247  254 14.325772 0.073660 SUCCESS 139
111110000  268  249  230  241  243  260  237  225  6.240086 0.620358 SUCCESS 140
111110010  233  240  245  248  254  245  235  267  3.649362 0.887294 SUCCESS 141
111110100  258  242  250  256  232  222  246  249  4.390780 0.820258 SUCCESS 142
111110110  262  257  248  240  241  252  226  260  4.955316 0.762341 SUCCESS 143
111111000  257  260  233  249  242  228  232  224  5.854549 0.663521 SUCCESS 144
111111010  249  244  233  265  256  238  240  251  3.500020 0.899188 SUCCESS 145
111111100  242  223  246  256  249  258  239  235  3.902503 0.865811 SUCCESS 146
111111110  265  239  243  259  264  253  238  259  6.003892 0.646796 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  232  224  258  253  237  237  266  263  7.454952 0.488434 SUCCESS   0
000000011  241  232  244  266  245  220  267  238  7.536508 0.480001 SUCCESS   1
000000101  246  256  253  253  237  266  248  278  8.447392 0.391031 SUCCESS   2
000000111  253  266  241  256  247  253  237  231  4.313460 0.827793 SUCCESS   3
000001001  250  230  257  244  302  212  230  217 24.219458 0.002105 FAILURE   4
000001011  242  244  227  257  213  253  230  265  9.093484 0.334471 SUCCESS   5
000001101  243  212  275  245  225  232  260  238 11.818723 0.159477 SUCCESS   6
000001111  254  259  243  232  269  264  224  236  8.269452 0.407602 SUCCESS   7
000010001  248  208  243  250  237  249  240  260  7.199692 0.515249 SUCCESS   8
000010011  262  233  259  250  268  240  236  250  5.874674 0.661268 SUCCESS   9
000010101  233  238  258  215  246  238  254  241  5.721094 0.678441 SUCCESS  10
000010111  221  265  224  237  236  251  248  242  6.605499 0.579731 SUCCESS  11
000011001  230  247  229  248  290  254  243  249 11.348452 0.182726 SUCCESS  12
000011011  229  219  255  224  227  253  257  249  8.239795 0.410404 SUCCESS  13
000011101  241  264  258  262  257  222  244  256  7.257947 0.509075 SUCCESS  14
000011111  261  237  225  213  247  253  240  254  7.929459 0.440391 SUCCESS  15
000100011  252  215  245  276  244  236  254  257  9.559518 0.297312 SUCCESS  16
000100101  247  272  264  238  242  250  253  222  7.732454 0.460032 SUCCESS  17
000100111  245  238  246  248  247  233  253  248  1.197389 0.996668 SUCCESS  18
000101001  266  230  230  230  252  243  241  255  5.373687 0.716991 SUCCESS  19
000101011  242  228  254  231  252  256  261  211  8.979094 0.344063 SUCCESS  20
000101101  270  262  247  265  230  229  229  230  9.700387 0.286688 SUCCESS  21
000101111  230  232  256  245  245  243  234  267  4.728654 0.786145 SUCCESS  22
